question_id,module_id,phase_id,q_num,question_type,prompt_en,prompt_zh,prompt_es,option_a_en,option_a_zh,option_a_es,option_b_en,option_b_zh,option_b_es,option_c_en,option_c_zh,option_c_es,option_d_en,option_d_zh,option_d_es,correct_option,explanation_a_en,explanation_a_zh,explanation_a_es,explanation_b_en,explanation_b_zh,explanation_b_es,explanation_c_en,explanation_c_zh,explanation_c_es,explanation_d_en,explanation_d_zh,explanation_d_es,fallback_tip_en,fallback_tip_zh,fallback_tip_es,difficulty,review_status,review_notes
conditionals_alternatives_q02,conditionals,alternatives,2,multiple_choice_single,You can go out ___ you finish your homework first.,You can go out ___ you finish your homework first.,You can go out ___ you finish your homework first.,unless,unless,unless,provided that,provided that,provided that,otherwise,otherwise,otherwise,as long,as long,as long,B,Unless = opposite meaning.,选项 A。,Opción A.,Correct! Provided that = condition for permission.,正确！选项 B。,¡Correcto! Opción B.,"Otherwise = consequence, not condition.",选项 C。,Opción C.,As long is incomplete — needs as.,选项 D。,Opción D.,Provided that = on the condition that.,Provided that = on the condition that.,Provided that = on the condition that.,2,draft,
conditionals_alternatives_q03,conditionals,alternatives,3,multiple_choice_single,Take an umbrella ___ it rains.,Take an umbrella ___ it rains.,Take an umbrella ___ it rains.,unless,unless,unless,in case,in case,in case,otherwise,otherwise,otherwise,provided,provided,provided,B,Unless = if not — opposite.,选项 A。,Opción A.,Correct! In case it rains = precaution.,正确！选项 B。,¡Correcto! Opción B.,Otherwise = consequence.,选项 C。,Opción C.,"Provided = granting condition, not precaution.",选项 D。,Opción D.,In case = as a precaution against possible future.,In case = as a precaution against possible future.,In case = as a precaution against possible future.,2,draft,
conditionals_wish_q01,conditionals,wish,1,multiple_choice_single,I wish I ___ more money.,I wish I ___ more money.,I wish I ___ more money.,have,have,have,had,had,had,will have,will have,will have,would have,would have,would have,B,"Have = present, not unreal.",选项 A。,Opción A.,Correct! Had = unreal present wish.,正确！选项 B。,¡Correcto! Opción B.,"Will have = future, wrong with wish.",选项 C。,Opción C.,"Would have = past regret, different structure.",选项 D。,Opción D.,I wish + past simple for unreal present wishes.,I wish + past simple for unreal present wishes.,I wish + past simple for unreal present wishes.,2,draft,
conditionals_wish_q02,conditionals,wish,2,multiple_choice_single,She wishes she ___ harder for the exam yesterday.,She wishes she ___ harder for the exam yesterday.,She wishes she ___ harder for the exam yesterday.,studies,studies,studies,studied,studied,studied,had studied,had studied,had studied,would study,would study,would study,C,Studies = present.,选项 A。,Opción A.,"Studied = simple past, but yesterday needs past perfect.",选项 B。,Opción B.,Correct! Had studied = past regret.,正确！选项 C。,¡Correcto! Opción C.,"Would study = future, wrong for past regret.",选项 D。,Opción D.,I wish + past perfect for regrets about the past.,I wish + past perfect for regrets about the past.,I wish + past perfect for regrets about the past.,2,draft,
conditionals_production_q01,conditionals,prod,1,multiple_choice_single,Choose the correct sentence:,Choose the correct sentence:,Choose the correct sentence:,"If I would have known, I would have come.","If I would have known, I would have come.","If I would have known, I would have come.","If I had known, I would have come.","If I had known, I would have come.","If I had known, I would have come.","If I knew, I will come.","If I knew, I will come.","If I knew, I will come.","If I know, I would come.","If I know, I would come.","If I know, I would come.",B,Would have known in if-clause is wrong.,选项 A。,Opción A.,Correct! Had known + would have come.,正确！选项 B。,¡Correcto! Opción B.,Knew + will = mixed types.,选项 C。,Opción C.,Know + would = mixed types.,选项 D。,Opción D.,Third conditional structure.,Third conditional structure.,Third conditional structure.,2,draft,
conditionals_production_q02,conditionals,prod,2,multiple_choice_single,Choose the correct sentence:,Choose the correct sentence:,Choose the correct sentence:,"If it will rain, we will cancel.","If it will rain, we will cancel.","If it will rain, we will cancel.","If it rains, we will cancel.","If it rains, we will cancel.","If it rains, we will cancel.","If it rained, we will cancel.","If it rained, we will cancel.","If it rained, we will cancel.","If it would rain, we cancel.","If it would rain, we cancel.","If it would rain, we cancel.",B,Will rain in if-clause is wrong.,选项 A。,Opción A.,Correct! Rains + will cancel.,正确！选项 B。,¡Correcto! Opción B.,Rained + will = mixed types.,选项 C。,Opción C.,Would rain in if-clause is wrong.,选项 D。,Opción D.,"First conditional: if + present, will + base.","First conditional: if + present, will + base.","First conditional: if + present, will + base.",2,draft,
passive_recognition_q01,passive,recognition,1,multiple_choice_single,Which sentence is passive?,Which sentence is passive?,Which sentence is passive?,The chef cooked the meal.,The chef cooked the meal.,The chef cooked the meal.,The meal was cooked by the chef.,The meal was cooked by the chef.,The meal was cooked by the chef.,The chef is cooking the meal.,The chef is cooking the meal.,The chef is cooking the meal.,The chef cooks meals.,The chef cooks meals.,The chef cooks meals.,B,Active: chef does the cooking.,选项 A。,Opción A.,Correct! Was cooked = passive (be + past participle).,正确！选项 B。,¡Correcto! Opción B.,Active: chef is doing the cooking.,选项 C。,Opción C.,Active: chef does the cooking habitually.,选项 D。,Opción D.,Passive = be + past participle. Subject receives action.,Passive = be + past participle. Subject receives action.,Passive = be + past participle. Subject receives action.,2,draft,
passive_recognition_q02,passive,recognition,2,multiple_choice_single,The window ___ by the wind.,The window ___ by the wind.,The window ___ by the wind.,broke,broke,broke,was broken,was broken,was broken,breaks,breaks,breaks,is breaking,is breaking,is breaking,B,Broke = active past.,选项 A。,Opción A.,Correct! Was broken = passive.,正确！选项 B。,¡Correcto! Opción B.,Breaks = active present.,选项 C。,Opción C.,Is breaking = active continuous.,选项 D。,Opción D.,Passive voice: be + past participle.,Passive voice: be + past participle.,Passive voice: be + past participle.,2,draft,
passive_recognition_q03,passive,recognition,3,multiple_choice_single,Identify the passive:,Identify the passive:,Identify the passive:,They built this house in 1920.,They built this house in 1920.,They built this house in 1920.,This house was built in 1920.,This house was built in 1920.,This house was built in 1920.,They were building this house.,They were building this house.,They were building this house.,They have built this house.,They have built this house.,They have built this house.,B,Active: they built.,选项 A。,Opción A.,Correct! Was built = passive (subject receives action).,正确！选项 B。,¡Correcto! Opción B.,Active continuous: they were building.,选项 C。,Opción C.,Active perfect: they have built.,选项 D。,Opción D.,Subject receives action in passive.,Subject receives action in passive.,Subject receives action in passive.,2,draft,
passive_recognition_q04,passive,recognition,4,multiple_choice_single,English ___ all over the world.,English ___ all over the world.,English ___ all over the world.,speaks,speaks,speaks,is spoken,is spoken,is spoken,speaking,speaking,speaking,has spoken,has spoken,has spoken,B,"Speaks = active, English is the speaker.",选项 A。,Opción A.,"Correct! Is spoken = passive, English is the language spoken.",正确！选项 B。,¡Correcto! Opción B.,Speaking = incomplete.,选项 C。,Opción C.,Has spoken = active perfect.,选项 D。,Opción D.,Passive for general facts when the doer is unimportant.,Passive for general facts when the doer is unimportant.,Passive for general facts when the doer is unimportant.,2,draft,
passive_formation_q01,passive,formation,1,multiple_choice_single,The letters ___ every morning.,The letters ___ every morning.,The letters ___ every morning.,deliver,deliver,deliver,are delivered,are delivered,are delivered,delivering,delivering,delivering,have deliver,have deliver,have deliver,B,Deliver = active base form.,选项 A。,Opción A.,Correct! Are delivered = passive present.,正确！选项 B。,¡Correcto! Opción B.,Delivering = incomplete.,选项 C。,Opción C.,Have deliver = ungrammatical (missing past participle).,选项 D。,Opción D.,Passive present simple: am/is/are + past participle.,Passive present simple: am/is/are + past participle.,Passive present simple: am/is/are + past participle.,2,draft,
passive_formation_q02,passive,formation,2,multiple_choice_single,The thief ___ by the police yesterday.,The thief ___ by the police yesterday.,The thief ___ by the police yesterday.,catches,catches,catches,was caught,was caught,was caught,caught,caught,caught,is catching,is catching,is catching,B,Catches = active present.,选项 A。,Opción A.,Correct! Was caught = passive past.,正确！选项 B。,¡Correcto! Opción B.,Caught = active past.,选项 C。,Opción C.,Is catching = active continuous.,选项 D。,Opción D.,Passive past simple: was/were + past participle.,Passive past simple: was/were + past participle.,Passive past simple: was/were + past participle.,2,draft,
passive_formation_q03,passive,formation,3,multiple_choice_single,A new hospital ___ in our city next year.,A new hospital ___ in our city next year.,A new hospital ___ in our city next year.,builds,builds,builds,will be built,will be built,will be built,is building,is building,is building,built,built,built,B,Builds = active present.,选项 A。,Opción A.,Correct! Will be built = passive future.,正确！选项 B。,¡Correcto! Opción B.,Is building = active continuous.,选项 C。,Opción C.,Built = active past.,选项 D。,Opción D.,Passive future: will be + past participle.,Passive future: will be + past participle.,Passive future: will be + past participle.,2,draft,
passive_formation_q04,passive,formation,4,multiple_choice_single,The work ___ yet.,The work ___ yet.,The work ___ yet.,has not finished,has not finished,has not finished,has not been finished,has not been finished,has not been finished,did not finish,did not finish,did not finish,is not finishing,is not finishing,is not finishing,B,"Has not finished = active, work is the doer.",选项 A。,Opción A.,Correct! Has not been finished = passive perfect.,正确！选项 B。,¡Correcto! Opción B.,Did not finish = active past.,选项 C。,Opción C.,Is not finishing = active continuous.,选项 D。,Opción D.,Passive present perfect: has/have been + past participle.,Passive present perfect: has/have been + past participle.,Passive present perfect: has/have been + past participle.,2,draft,
passive_agent_q01,passive,agent,1,multiple_choice_single,The book ___ by Mark Twain.,The book ___ by Mark Twain.,The book ___ by Mark Twain.,wrote,wrote,wrote,was written,was written,was written,writes,writes,writes,is writing,is writing,is writing,B,Wrote = active past.,选项 A。,Opción A.,Correct! Was written by = passive with agent.,正确！选项 B。,¡Correcto! Opción B.,Writes = active present.,选项 C。,Opción C.,Is writing = active continuous.,选项 D。,Opción D.,Passive with agent: be + pp + by + doer.,Passive with agent: be + pp + by + doer.,Passive with agent: be + pp + by + doer.,2,draft,
